CallSite.makeSite;java.util.logging.LogManager$LoggerContext$1.run;866;MethodHandle(Lookup,String,MethodType,String,Object[])CallSite;MethodHandle(String)String;info{.useParentHandlers}
CallSite.makeSite;java.util.logging.LogManager$LoggerContext.addLocalLogger;802;MethodHandle(Lookup,String,MethodType,String,Object[])CallSite;MethodHandle(String)String;info{.level}
CallSite.makeSite;java.util.logging.LogManager$LoggerContext.processParentHandlers;882;MethodHandle(Lookup,String,MethodType,String,Object[])CallSite;MethodHandle(String)String;info{.handlers}
CallSite.makeSite;java.util.logging.LogManager$LoggerContext.processParentHandlers;882;MethodHandle(Lookup,String,MethodType,String,Object[])CallSite;MethodHandle(String)String;info{.level}
CallSite.makeSite;java.util.logging.LogManager.addLogger;1204;MethodHandle(Lookup,String,MethodType,String,Object[])CallSite;MethodHandle(String)String;info{.handlers}
CallSite.makeSite;java.util.regex.CharPredicates.ASCII_SPACE;421;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()BmpCharPredicate;info{[(int)boolean, MethodHandle(int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.CharPredicates.forProperty;380;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()CharPredicate;info{[(int)boolean, MethodHandle(int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.CharPredicates.forProperty;390;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()CharPredicate;info{[(int)boolean, MethodHandle(int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.Pattern$BmpCharPredicate.union;5626;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(BmpCharPredicate,CharPredicate)BmpCharPredicate;info{[(int)boolean, MethodHandle(BmpCharPredicate,CharPredicate,int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.Pattern$CharPredicate.and;5603;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(CharPredicate,CharPredicate)CharPredicate;info{[(int)boolean, MethodHandle(CharPredicate,CharPredicate,int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.Pattern$CharPredicate.negate;5613;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(CharPredicate)CharPredicate;info{[(int)boolean, MethodHandle(CharPredicate,int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.Pattern.ALL;5668;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()CharPredicate;info{[(int)boolean, MethodHandle(int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.Pattern.DOT;5675;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()CharPredicate;info{[(int)boolean, MethodHandle(int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.Pattern.Range;5728;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(int,int)BmpCharPredicate;info{[(int)boolean, MethodHandle(int,int,int)boolean, (int)boolean]}
CallSite.makeSite;java.util.regex.Pattern.Single;5699;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(int)BmpCharPredicate;info{[(int)boolean, MethodHandle(int,int)boolean, (int)boolean]}
CallSite.makeSite;java.util.stream.Collectors.castingIdentity;188;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()Function;info{[(Object)Object, MethodHandle(Object)Object, (Object)Object]}
CallSite.makeSite;java.util.stream.Collectors.toList;280;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()BiConsumer;info{[(Object,Object)void, MethodHandle(List,Object)boolean, (ArrayList,Object)void]}
CallSite.makeSite;java.util.stream.Collectors.toList;280;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()BinaryOperator;info{[(Object,Object)Object, MethodHandle(ArrayList,ArrayList)ArrayList, (ArrayList,ArrayList)ArrayList]}
CallSite.makeSite;java.util.stream.Collectors.toList;280;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()Supplier;info{[()Object, MethodHandle()ArrayList, ()ArrayList]}
CallSite.makeSite;java.util.stream.FindOps$FindSink$OfInt.<clinit>;221;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()Predicate;info{[(Object)boolean, MethodHandle(OptionalInt)boolean, (OptionalInt)boolean]}
CallSite.makeSite;java.util.stream.FindOps$FindSink$OfInt.<clinit>;221;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()Supplier;info{[()Object, MethodHandle()OfInt, ()TerminalSink]}
CallSite.makeSite;java.util.stream.FindOps$FindSink$OfInt.<clinit>;224;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()Predicate;info{[(Object)boolean, MethodHandle(OptionalInt)boolean, (OptionalInt)boolean]}
CallSite.makeSite;java.util.stream.FindOps$FindSink$OfInt.<clinit>;224;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()Supplier;info{[()Object, MethodHandle()OfInt, ()TerminalSink]}
CallSite.makeSite;javax.swing.UIDefaults.<clinit>;98;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()UIDefaultsAccessor;info{[(UIDefaults,String)void, MethodHandle(UIDefaults,String)void, (UIDefaults,String)void]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;1387;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;469;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;471;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;473;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;475;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;477;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;511;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;512;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;514;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;517;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;519;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;521;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(ColorUIResource)LazyValue;info{[(UIDefaults)Object, MethodHandle(ColorUIResource,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;526;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(Color,Color,Color,Color)LazyValue;info{[(UIDefaults)Object, MethodHandle(Color,Color,Color,Color,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;537;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;540;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;543;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;582;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;596;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;599;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;602;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;606;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;609;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;612;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;615;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;618;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;628;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(int)LazyValue;info{[(UIDefaults)Object, MethodHandle(int,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;632;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(int)LazyValue;info{[(UIDefaults)Object, MethodHandle(int,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;635;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(int)LazyValue;info{[(UIDefaults)Object, MethodHandle(int,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;641;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;658;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;660;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;676;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.basic.BasicLookAndFeel.initComponentDefaults;845;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;1239;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;1257;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;1323;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;1396;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;1477;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;472;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;475;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;477;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;626;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;627;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;630;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;633;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(Color)LazyValue;info{[(UIDefaults)Object, MethodHandle(Color,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;636;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;639;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;642;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;644;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;648;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;650;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(Color)LazyValue;info{[(UIDefaults)Object, MethodHandle(Color,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;653;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(Color)LazyValue;info{[(UIDefaults)Object, MethodHandle(Color,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;656;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(Color)LazyValue;info{[(UIDefaults)Object, MethodHandle(Color,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;659;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle(Color)LazyValue;info{[(UIDefaults)Object, MethodHandle(Color,UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;715;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;870;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;897;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
CallSite.makeSite;javax.swing.plaf.metal.MetalLookAndFeel.initComponentDefaults;932;MethodHandle(Lookup,String,MethodType,MethodType,MethodHandle,MethodType)CallSite;MethodHandle()LazyValue;info{[(UIDefaults)Object, MethodHandle(UIDefaults)Object, (UIDefaults)Object]}
